Temperature,Pressure,Methane_Ratio,Reactor_Length,Reactor_Diameter,Hydrogen_Yield,CO2_Emissions
571.4285714,33,1.244897959,10,0.210204082,1.616750596,0.002427857
540.8163265,44,3.285714286,9.265306122,0.834693878,3.269101493,0.013581887
612.244898,42,3.530612245,4.489795918,0.136734694,8.597270077,0.001876
836.7346939,8,2.632653061,6.693877551,0.944897959,30.85140306,0.001806829
500,32,4.102040816,6.693877551,0.797959184,7.181307165,0.010213878
928.5714286,28,3.285714286,8.530612245,0.908163265,9.5800581,0.005476923
979.5918367,16,1.979591837,1,0.834693878,90.89962516,0.002726667
765.3061224,27,4.102040816,5.591836735,0.834693878,15.59474155,0.0058896
653.0612245,30,3.367346939,5.959183673,0.448979592,9.225608051,0.004125
897.9591837,8,5,4.673469388,0.265306122,90.06550218,0.000472727
653.0612245,6,4.265306122,2.469387755,0.173469388,141.0018553,0.00031875
612.244898,46,2.959183673,4.673469388,0.797959184,6.320641034,0.011990667
581.6326531,26,1.734693878,3.020408163,0.467346939,9.635935975,0.004178246
663.2653061,8,1.081632653,3.204081633,0.540816327,20.99107955,0.001304615
581.6326531,47,3.775510204,4.12244898,0.889795918,8.500266549,0.014380351
591.8367347,36,4.510204082,8.346938776,0.1,6.66238378,0.001216552
867.3469388,49,1.081632653,3.020408163,0.228571429,4.754142418,0.002582588
959.1836735,5,2.632653061,3.387755102,0.742857143,111.8084583,0.000774468
918.3673469,38,4.591836735,7.795918367,0.136734694,10.67611531,0.001131556
530.6122449,3,4.428571429,5.408163265,0.871428571,108.6253369,0.000985385
836.7346939,47,4.918367347,6.326530612,0.981632653,10.38021935,0.011027805
795.9183673,22,3.040816327,5.224489796,0.228571429,15.79259189,0.00126359
989.7959184,33,3.93877551,2.285714286,0.136734694,38.76432878,0.000911753
887.755102,29,2.306122449,1,0.540816327,52.94668888,0.003533333
795.9183673,15,3.367346939,3.204081633,0.210204082,41.82373586,0.000792308
795.9183673,38,3.285714286,9.816326531,0.283673469,5.258077626,0.002708718
642.8571429,43,4.591836735,5.959183673,0.467346939,8.639864834,0.006252063
857.1428571,11,1.163265306,9.816326531,0.228571429,6.925506926,0.000586667
908.1632653,38,4.265306122,2.653061224,0.467346939,28.816719,0.003911011
836.7346939,28,2.224489796,3.020408163,0.76122449,16.50653022,0.005094634
897.9591837,15,1.163265306,2.469387755,0.595918367,21.15027829,0.001990909
744.8979592,8,2.306122449,2.469387755,0.57755102,65.21704756,0.001240548
846.9387755,15,3.775510204,2.836734694,0.467346939,56.36103362,0.001655422
693.877551,17,4.020408163,6.326530612,0.614285714,19.45358789,0.00301
928.5714286,22,2.224489796,2.469387755,0.669387755,28.51642159,0.003171868
897.9591837,42,1.734693878,5.775510204,0.651020408,4.816161699,0.00609
857.1428571,12,4.428571429,3.93877551,0.430612245,60.23316062,0.001205714
846.9387755,11,3.857142857,6.693877551,0.908163265,33.27427146,0.002359036
530.6122449,22,2.387755102,9.448979592,0.614285714,4.571099989,0.005093846
765.3061224,21,1.979591837,7.612244898,0.504081633,7.107879536,0.0027664
551.0204082,32,4.346938776,10,0.302040816,5.613871824,0.003508148
918.3673469,3,1.408163265,2.653061224,0.687755102,121.8602826,0.000449333
683.6734694,10,4.673469388,5.408163265,0.540816327,44.30978052,0.00158209
683.6734694,48,1.653061224,2.102040816,0.485714286,8.400720725,0.006820299
785.7142857,45,1.489795918,10,0.963265306,1.950923226,0.011033766
714.2857143,13,4.510204082,3.204081633,0.467346939,58.00727934,0.001701143
744.8979592,44,1.897959184,7.979591837,0.52244898,3.020032124,0.006172055
918.3673469,42,3.530612245,3.755102041,0.504081633,15.41901699,0.004610667
510.2040816,19,4.755102041,9.816326531,0.228571429,9.755789831,0.0017024
581.6326531,25,2.142857143,9.632653061,0.430612245,3.881658596,0.003701754
632.6530612,27,4.265306122,3.93877551,0.504081633,19.03058287,0.004302581
612.244898,9,2.795918367,1.367346939,0.595918367,104.3253122,0.001752
775.5102041,3,2.551020408,4.489795918,0.926530612,110.1576994,0.000716842
683.6734694,11,3.775510204,3.755102041,0.76122449,46.86743769,0.002449552
744.8979592,21,1.163265306,5.224489796,0.614285714,5.923435222,0.003463562
724.4897959,50,3.775510204,7.06122449,0.706122449,5.810575675,0.009746479
908.1632653,11,1.897959184,8.897959184,0.283673469,13.20775391,0.000687191
530.6122449,8,3.612244898,9.081632653,0.687755102,19.7861729,0.002073846
795.9183673,50,2.306122449,7.06122449,0.944897959,3.899079863,0.011871795
806.122449,1,2.224489796,1.734693878,0.926530612,775.30012,0.000229873
897.9591837,7,4.183673469,9.265306122,0.853061224,43.44280192,0.00133
989.7959184,12,1.326530612,7.979591837,0.393877551,10.28400491,0.000955052
867.3469388,28,4.102040816,8.897959184,0.632653061,10.710399,0.004084706
989.7959184,16,4.836734694,2.469387755,0.375510204,90.87614901,0.001214021
1000,27,1.734693878,5.408163265,1,8.909853249,0.0054
795.9183673,18,3.693877551,5.959183673,0.981632653,20.55668158,0.00444
591.8367347,4,2.551020408,6.326530612,0.155102041,44.74572087,0.000209655
734.6938776,19,3.775510204,4.489795918,0.430612245,24.38726687,0.002227222
826.5306122,15,3.367346939,1.551020408,0.430612245,89.72207304,0.001562963
826.5306122,12,2.795918367,7.795918367,0.724489796,18.52661876,0.002103704
734.6938776,1,3.93877551,9.632653061,0.393877551,225.311311,0.000107222
918.3673469,40,2.632653061,2.836734694,0.944897959,15.98058288,0.008231111
918.3673469,45,2.959183673,1,0.265306122,45.29362766,0.0026
1000,18,3.775510204,9.265306122,0.1,16.97870778,0.00036
714.2857143,16,2.959183673,6.510204082,0.136734694,15.21915584,0.000612571
642.8571429,46,2.224489796,9.081632653,0.210204082,2.567345942,0.003008254
969.3877551,44,4.755102041,1.734693878,0.669387755,45.29425407,0.006076632
714.2857143,16,1.897959184,5.224489796,0.265306122,12.16343471,0.001188571
846.9387755,6,3.612244898,8.163265306,0.320408163,46.84630102,0.000453976
816.3265306,13,4.183673469,2.285714286,0.559183673,86.20206324,0.001781
816.3265306,9,2.142857143,6.326530612,0.210204082,23.04147465,0.0004635
846.9387755,47,4.428571429,5.408163265,0.136734694,11.066984,0.00151759
602.0408163,41,4.918367347,9.081632653,0.118367347,5.96431228,0.001612203
836.7346939,2,4.591836735,4.12244898,1,349.5024247,0.000478049
704.0816327,35,4.346938776,1.918367347,0.797959184,34.1875504,0.007933333
938.7755102,17,3.93877551,8.530612245,0.173469388,19.12296019,0.000628261
744.8979592,20,1,9.448979592,0.246938776,2.956263499,0.001326027
673.4693878,50,2.306122449,9.816326531,0.853061224,2.373244516,0.012666667
653.0612245,22,4.102040816,7.795918367,0.742857143,11.71453827,0.005005
816.3265306,35,4.428571429,4.489795918,0.155102041,17.2541744,0.00133
857.1428571,10,4.183673469,3.755102041,0.118367347,71.62267081,0.00027619
836.7346939,29,3.775510204,2.653061224,0.52244898,30.79494397,0.003621463
826.5306122,8,1.979591837,3.387755102,0.393877551,45.2786913,0.000762469
530.6122449,48,4.102040816,7.428571429,0.632653061,4.578170554,0.011446154
846.9387755,19,1.244897959,5.040816327,0.246938776,8.256434899,0.001107952
816.3265306,6,2.224489796,7.612244898,0.504081633,29.81889807,0.000741
806.122449,28,4.102040816,1.918367347,0.173469388,46.17133708,0.001205063
938.7755102,35,3.93877551,5.591836735,0.302040816,14.16973463,0.002252174
642.8571429,12,2.224489796,4.673469388,0.540816327,19.12429819,0.002019048
785.7142857,12,1.163265306,9.632653061,0.173469388,5.930311743,0.00052987
683.6734694,39,2.469387755,1.551020408,0.540816327,20.93231017,0.006170149
806.122449,7,2.306122449,1,0.283673469,199.180401,0.000492658
724.4897959,18,2.632653061,10,0.485714286,7.947209496,0.002413521
785.7142857,13,2.224489796,7.795918367,0.33877551,12.93438237,0.001121039
581.6326531,44,2.306122449,1.183673469,0.559183673,19.31558282,0.008460351
561.2244898,16,5,6.326530612,0.52244898,20.79133065,0.002978909
908.1632653,42,3.530612245,8.897959184,0.981632653,6.434806885,0.009079551
836.7346939,23,1.163265306,2.469387755,0.669387755,12.85318295,0.00368
979.5918367,8,1.816326531,8.897959184,0.283673469,18.74648942,0.000463333
642.8571429,18,3.204081633,7.795918367,0.375510204,11.00878833,0.002102857
775.5102041,35,1.081632653,8.530612245,0.412244898,2.107076597,0.003721053
765.3061224,8,1.897959184,4.489795918,1,30.32960343,0.002090667
755.1020408,17,3.612244898,9.448979592,0.228571429,12.73533171,0.001029189
612.244898,13,1,7.06122449,0.504081633,5.00222321,0.002140667
663.2653061,31,4.510204082,4.489795918,0.614285714,16.11968101,0.005742154
530.6122449,49,3.693877551,9.081632653,0.57755102,3.303398865,0.010666923
887.755102,2,3.12244898,6.510204082,0.155102041,159.6706865,6.99E-05
877.5510204,41,1.163265306,5.408163265,0.228571429,3.452858364,0.002135814
785.7142857,27,3.367346939,7.795918367,0.595918367,9.427200199,0.004095584
765.3061224,9,1.081632653,7.06122449,0.283673469,9.769081043,0.0006672
530.6122449,13,4.510204082,8.346938776,0.320408163,16.54109076,0.00157
744.8979592,10,1.244897959,4.673469388,0.797959184,14.88169504,0.002142466
500,38,1.897959184,4.673469388,0.448979592,4.007699379,0.00682449
642.8571429,11,4.102040816,8.163265306,0.963265306,22.02516234,0.003296508
530.6122449,6,4.102040816,7.428571429,0.834693878,36.62536443,0.001887692
653.0612245,13,2.714285714,5.959183673,0.871428571,17.16092127,0.003469375
571.4285714,15,4.755102041,6.87755102,0.136734694,19.75413311,0.000717857
918.3673469,43,1.734693878,9.632653061,0.742857143,2.884603782,0.006956444
775.5102041,41,1.979591837,9.632653061,0.485714286,2.915376568,0.005135789
704.0816327,32,1.571428571,2.285714286,0.320408163,11.34506537,0.002912464
612.244898,23,4.836734694,1.367346939,0.742857143,70.62072071,0.005581333
979.5918367,44,1.653061224,6.87755102,0.853061224,4.013366879,0.007663333
989.7959184,6,4.265306122,9.632653061,0.504081633,54.78478468,0.000611134
561.2244898,41,3.448979592,3.755102041,0.320408163,9.429374878,0.004681455
724.4897959,45,1.653061224,7.612244898,0.430612245,2.622148055,0.005349296
918.3673469,21,2.959183673,1,0.706122449,97.05777355,0.003229333
683.6734694,2,2.469387755,5.224489796,0.742857143,121.1784518,0.000434627
571.4285714,4,4.346938776,6.693877551,0.669387755,69.57752613,0.000937143
704.0816327,17,2.714285714,10,0.320408163,8.431229635,0.001547246
632.6530612,39,2.387755102,5.040816327,0.155102041,5.763033959,0.001912258
551.0204082,29,1.897959184,1.551020408,0.191836735,17.43814586,0.002019259
734.6938776,26,3.693877551,6.510204082,0.52244898,12.02492089,0.003697778
540.8163265,47,3.775510204,6.326530612,0.926530612,5.150189795,0.016104151
1000,38,4.183673469,4.489795918,0.155102041,18.39114833,0.001178776
673.4693878,30,2.224489796,1.183673469,0.871428571,31.64144968,0.007763636
510.2040816,17,3.612244898,8.897959184,0.1,9.137829444,0.0006664
653.0612245,31,4.836734694,2.469387755,0.981632653,30.94684955,0.009319375
877.5510204,41,3.285714286,8.714285714,0.981632653,6.052680968,0.009172558
908.1632653,50,4.510204082,3.020408163,0.1,20.3416299,0.001101124
663.2653061,20,1,1.367346939,0.265306122,18.19029851,0.0016
612.244898,30,1.979591837,3.204081633,0.504081633,9.456648902,0.00494
714.2857143,7,4.918367347,1,0.706122449,376.4056643,0.001384
734.6938776,29,2.795918367,8.346938776,0.614285714,6.364538902,0.004849444
755.1020408,11,1.163265306,4.306122449,0.504081633,13.90806215,0.001468649
714.2857143,4,3.857142857,5.224489796,0.33877551,98.87695312,0.000379429
602.0408163,23,4.183673469,2.653061224,0.651020408,30.95778445,0.004974237
979.5918367,35,2.959183673,10,0.706122449,6.211697507,0.005045833
816.3265306,39,1.979591837,8.714285714,0.724489796,3.566189582,0.0069225
622.4489796,25,3.040816327,5.224489796,0.559183673,10.86854273,0.004491803
581.6326531,36,2.632653061,5.224489796,0.595918367,6.106006856,0.007376842
775.5102041,49,1.489795918,7.979591837,0.669387755,2.216148216,0.008458947
510.2040816,6,2.387755102,5.775510204,0.357142857,26.36655369,0.00084
530.6122449,11,2.306122449,5.775510204,0.779591837,14.44567548,0.003232308
612.244898,29,4.020408163,1.183673469,0.448979592,53.78072751,0.004253333
551.0204082,1,1.408163265,1.734693878,0.853061224,335.4741897,0.00030963
520.4081633,30,2.795918367,2.653061224,0.155102041,13.71075353,0.001788235
826.5306122,11,1.571428571,4.673469388,0.981632653,18.94884591,0.00261284
510.2040816,45,4.673469388,7.244897959,0.981632653,5.485292709,0.017316
663.2653061,14,1.897959184,9.816326531,0.393877551,6.870026003,0.001662769
500,17,3.285714286,3.387755102,0.889795918,21.39440113,0.006050612
755.1020408,6,3.857142857,7.06122449,0.1,51.55862923,0.000158919
755.1020408,45,1.244897959,8.897959184,0.871428571,1.760750172,0.010386486
744.8979592,31,2.306122449,4.489795918,0.302040816,9.256613202,0.002513973
877.5510204,30,1.489795918,1.918367347,0.283673469,17.0375597,0.001939535
867.3469388,7,1.571428571,3.93877551,0.265306122,37.07571111,0.000428235
1000,41,3.367346939,7.979591837,0.908163265,7.719418626,0.007446939
857.1428571,20,4.673469388,1.183673469,0.540816327,126.908867,0.00252381
663.2653061,18,3.775510204,5.775510204,0.52244898,18.06597197,0.002835692
938.7755102,13,3.448979592,5.591836735,0.504081633,33.40533294,0.001396087
653.0612245,48,4.591836735,4.857142857,0.302040816,9.646715829,0.00444
581.6326531,47,1.653061224,8.163265306,0.687755102,1.879477855,0.011115088
561.2244898,45,1.979591837,3.020408163,0.375510204,6.130492738,0.006021818
908.1632653,38,2.224489796,5.591836735,0.853061224,7.130459752,0.007138876
693.877551,19,4.510204082,6.142857143,0.816326531,20.1101948,0.004470588
969.3877551,3,4.836734694,8.163265306,0.963265306,143.5905612,0.000596211
683.6734694,6,4.428571429,1.367346939,0.173469388,276.7857143,0.000304478
908.1632653,32,2.142857143,4.673469388,0.834693878,9.759532907,0.005882247
1000,42,1.489795918,3.387755102,0.724489796,7.852839931,0.006085714
979.5918367,1,2.959183673,7.244897959,0.834693878,300.0862317,0.000170417
683.6734694,4,2.551020408,9.265306122,0.889795918,35.29426638,0.001041194
653.0612245,47,2.632653061,6.326530612,0.52244898,4.336559607,0.00752
938.7755102,8,1.816326531,8.346938776,0.246938776,19.1513647,0.00042087
693.877551,49,2.959183673,4.306122449,0.448979592,7.298499243,0.006341176
540.8163265,4,1.653061224,4.857142857,0.614285714,34.51112588,0.000908679
775.5102041,20,2.306122449,4.673469388,0.173469388,14.35032528,0.000894737
642.8571429,47,3.693877551,7.612244898,0.504081633,4.97791667,0.007370794
551.0204082,25,1.408163265,6.87755102,0.779591837,3.384606068,0.007074074
897.9591837,3,4.591836735,3.571428571,0.412244898,288.6297376,0.000275455
642.8571429,35,1.571428571,1.367346939,0.173469388,15.8315565,0.001888889
887.755102,14,1.163265306,4.306122449,0.191836735,12.84750529,0.000605057
887.755102,17,4.836734694,7.06122449,0.540816327,26.82734944,0.002071264
938.7755102,33,1.816326531,3.387755102,0.430612245,11.43907727,0.003027391
581.6326531,43,2.714285714,1.183673469,0.448979592,23.26297399,0.006638596
897.9591837,47,3.93877551,1.367346939,0.283673469,41.27646613,0.002969545
714.2857143,4,3.693877551,4.673469388,0.246938776,105.8562071,0.000276571
602.0408163,10,4.102040816,1.734693878,0.706122449,106.7737095,0.002345763
540.8163265,24,4.265306122,2.469387755,0.834693878,29.19179035,0.007408302
969.3877551,35,4.836734694,3.387755102,0.687755102,29.65725877,0.004966316
979.5918367,17,4.918367347,5.040816327,0.357142857,42.16747428,0.001239583
755.1020408,42,3.285714286,5.040816327,0.540816327,8.789143188,0.006016216
530.6122449,20,3.612244898,5.775510204,0.246938776,12.44501334,0.001861538
734.6938776,29,3.12244898,2.285714286,0.430612245,25.95631849,0.003399444
642.8571429,22,2.142857143,8.163265306,0.467346939,5.752840909,0.00319873
653.0612245,33,1.816326531,3.93877551,0.448979592,6.844376941,0.0045375
806.122449,27,3.204081633,5.775510204,0.632653061,12.42257798,0.004237975
867.3469388,3,2.142857143,1.367346939,0.926530612,339.8187633,0.000640941
510.2040816,26,4.591836735,1.918367347,0.981632653,35.22788002,0.0100048
591.8367347,11,3.12244898,1.734693878,0.981632653,72.63450835,0.003648966
826.5306122,23,1.653061224,5.775510204,0.669387755,7.714201059,0.003725432
663.2653061,30,2.469387755,5.959183673,0.963265306,6.871155997,0.008713846
683.6734694,41,4.183673469,7.979591837,0.246938776,6.556970614,0.002961791
836.7346939,38,3.693877551,3.020408163,0.448979592,20.19678782,0.004078049
744.8979592,23,2.306122449,1,0.210204082,56.01606215,0.001298082
806.122449,40,1,3.93877551,0.834693878,3.837435233,0.008283544
734.6938776,35,2.87755102,8.897959184,0.504081633,5.09134191,0.004802778
571.4285714,11,2.714285714,9.632653061,0.33877551,10.97842835,0.001304286
1000,19,1,1.367346939,0.302040816,28.86881383,0.001147755
775.5102041,19,1.244897959,8.714285714,0.118367347,4.373177843,0.00058
836.7346939,41,4.591836735,7.244897959,0.504081633,9.701063524,0.00494
632.6530612,36,3.12244898,2.653061224,0.614285714,15.51216641,0.006990968
887.755102,26,3.857142857,1.367346939,0.155102041,72.23839593,0.000908506
826.5306122,7,5,7.244897959,0.834693878,61.1167002,0.001413827
653.0612245,38,3.693877551,4.489795918,0.559183673,10.60443316,0.0065075
836.7346939,13,2.551020408,3.755102041,0.155102041,32.79426319,0.000481951
714.2857143,30,4.755102041,5.959183673,0.118367347,14.24902153,0.000994286
887.755102,9,2.959183673,6.693877551,0.504081633,32.70439273,0.001022069
908.1632653,20,2.142857143,3.387755102,0.706122449,21.54152324,0.003110112
693.877551,28,3.448979592,7.612244898,0.52244898,8.421005323,0.004216471
887.755102,41,3.693877551,7.612244898,0.33877551,7.880256006,0.003129195
959.1836735,23,3.612244898,9.448979592,0.779591837,11.95714458,0.003738723
826.5306122,17,2.714285714,1.367346939,0.687755102,72.38492412,0.002829136
642.8571429,23,2.224489796,3.387755102,0.853061224,13.76468607,0.006104127
948.9795918,1,1.734693878,1.183673469,0.632653061,1043.059465,0.000133333
836.7346939,34,1.244897959,4.306122449,0.210204082,5.336020664,0.001708293
724.4897959,19,1.081632653,6.142857143,0.651020408,5.035577791,0.003414648
551.0204082,7,2.959183673,5.591836735,0.908163265,31.24268477,0.002307407
540.8163265,14,3.612244898,1,0.357142857,104.6550544,0.001849057
826.5306122,36,3.204081633,8.714285714,0.136734694,6.331250299,0.001191111
826.5306122,9,1.081632653,5.408163265,0.779591837,13.7755102,0.001697778
857.1428571,43,4.183673469,2.102040816,0.926530612,29.75518498,0.00929619
795.9183673,11,1.163265306,5.224489796,0.375510204,12.08292266,0.001037949
612.244898,43,1.653061224,1.918367347,0.467346939,9.201849963,0.006564667
571.4285714,44,3.612244898,1,0.816326531,35.18420355,0.012571429
836.7346939,48,1.244897959,1.918367347,0.412244898,8.484178246,0.004729756
540.8163265,46,4.102040816,1.367346939,0.742857143,26.45297249,0.012636981
826.5306122,30,1.816326531,7.428571429,0.853061224,5.052281902,0.006192593
591.8367347,16,2.142857143,5.408163265,0.485714286,10.99225067,0.002626207
642.8571429,3,2.306122449,1.183673469,0.669387755,313.1157635,0.000624762
979.5918367,27,3.204081633,2.102040816,0.412244898,41.47678489,0.0022725
500,18,2.632653061,4.489795918,0.816326531,12.21590909,0.005877551
806.122449,12,1.163265306,5.040816327,0.889795918,11.62676609,0.002649114
632.6530612,28,1.979591837,10,0.559183673,3.354629024,0.004949677
908.1632653,23,3.12244898,5.959183673,0.981632653,15.51693489,0.004972135
887.755102,35,3.448979592,5.775510204,0.448979592,11.36021799,0.00354023
948.9795918,20,1.816326531,8.897959184,0.412244898,7.264264651,0.001737634
755.1020408,36,4.020408163,5.040816327,0.302040816,12.54682035,0.00288
867.3469388,26,1.408163265,1.367346939,0.944897959,25.76647766,0.005664941
826.5306122,19,2.387755102,5.224489796,0.981632653,14.9111968,0.004513086
581.6326531,16,2.06122449,2.836734694,0.52244898,19.81055462,0.002874386
785.7142857,34,4.265306122,4.12244898,0.283673469,17.9325443,0.002455065
663.2653061,16,1.979591837,6.693877551,0.1,9.194464752,0.000482462
520.4081633,33,2.714285714,2.469387755,0.283673469,13.00042932,0.003597647
806.122449,6,1.489795918,2.653061224,0.816326531,56.58359498,0.00121519
612.244898,24,2.387755102,8.346938776,0.448979592,5.473155032,0.00352
877.5510204,19,2.469387755,5.408163265,0.595918367,15.81683319,0.002580465
948.9795918,45,4.346938776,3.020408163,0.246938776,22.76268616,0.002341935
683.6734694,25,3.693877551,9.265306122,0.136734694,8.176975636,0.001
887.755102,31,3.612244898,2.469387755,0.246938776,31.41815244,0.001724598
500,24,2.87755102,8.714285714,0.687755102,5.159543326,0.006602449
673.4693878,32,1.163265306,1.551020408,0.1,11.83832908,0.000950303
867.3469388,11,1.653061224,5.408163265,0.889795918,18.07592677,0.002256941
724.4897959,37,1.653061224,1.734693878,0.430612245,13.99451673,0.00439831
755.1020408,17,4.755102041,4.857142857,0.797959184,32.61346555,0.003592973
775.5102041,33,1.653061224,9.448979592,0.191836735,3.083463898,0.001632632
673.4693878,26,2.87755102,3.571428571,0.57755102,15.65261269,0.004459394
744.8979592,38,4.510204082,9.632653061,0.706122449,6.883744243,0.007204384
979.5918367,48,1.081632653,1.367346939,0.265306122,12.10782821,0.0026
724.4897959,19,4.183673469,3.93877551,0.265306122,30.3764129,0.001391549
551.0204082,14,4.183673469,8.530612245,0.614285714,14.47699722,0.003121481
755.1020408,11,3.612244898,6.142857143,0.871428571,30.2747798,0.002538919
765.3061224,7,2.551020408,7.979591837,0.853061224,26.21390171,0.001560533
806.122449,46,2.959183673,6.87755102,0.485714286,5.655129424,0.005543291
520.4081633,3,1.816326531,7.06122449,0.320408163,33.46555385,0.000369412
897.9591837,42,4.020408163,2.285714286,0.210204082,28.204394,0.001966364
755.1020408,49,4.346938776,1.551020408,0.669387755,32.39193099,0.008687568
500,26,4.020408163,8.163265306,0.797959184,7.103365385,0.008298776
734.6938776,39,4.102040816,1.367346939,0.871428571,42.38618524,0.009251667
540.8163265,8,3.612244898,9.632653061,0.1,19.01307398,0.000295849
683.6734694,7,4.755102041,7.612244898,0.926530612,45.75715771,0.001897313
765.3061224,43,2.632653061,6.142857143,0.871428571,5.720726829,0.009792533
632.6530612,31,3.285714286,2.836734694,0.155102041,17.7286742,0.00152
632.6530612,13,2.387755102,1.551020408,0.687755102,56.1895811,0.002826452
693.877551,1,4.510204082,2.285714286,0.779591837,1026.876822,0.000224706
744.8979592,11,4.836734694,6.87755102,0.57755102,35.71772653,0.001705753
683.6734694,7,2.551020408,7.428571429,0.302040816,25.15478326,0.000618507
683.6734694,42,3.693877551,5.040816327,0.614285714,8.946276602,0.007547463
806.122449,8,2.387755102,4.306122449,0.375510204,41.90595077,0.000745316
500,35,3.530612245,10,0.632653061,3.782798834,0.008857143
938.7755102,4,2.632653061,2.653061224,0.136734694,174.666405,0.000116522
561.2244898,25,2.306122449,8.714285714,0.981632653,4.455622999,0.008745455
948.9795918,19,2.06122449,7.979591837,0.687755102,9.676296148,0.002753978
785.7142857,31,1.816326531,3.571428571,1,9.667544437,0.007890909
795.9183673,32,1,5.591836735,0.595918367,3.335994526,0.004791795
724.4897959,32,4.510204082,9.081632653,0.540816327,8.432878067,0.004777465
877.5510204,20,3.12244898,4.306122449,0.155102041,23.86231744,0.000706977
744.8979592,23,2.306122449,1.734693878,0.797959184,32.2916123,0.004927671
908.1632653,42,1.244897959,2.285714286,0.485714286,8.832582778,0.004492584
653.0612245,23,1,5.040816327,0.467346939,4.224608344,0.003291875
989.7959184,43,2.959183673,6.87755102,0.302040816,7.42807992,0.00262433
795.9183673,30,1.571428571,3.755102041,0.320408163,8.326863354,0.002415385
877.5510204,17,2.06122449,3.020408163,0.944897959,26.42070342,0.00366093
1000,31,2.714285714,2.836734694,0.651020408,23.14922256,0.004036327
602.0408163,17,1.816326531,3.93877551,0.853061224,12.24816351,0.004817627
551.0204082,15,2.959183673,2.836734694,0.155102041,28.74027309,0.000844444
948.9795918,40,1,3.93877551,0.76122449,4.517487047,0.006417204
795.9183673,47,1.571428571,1.734693878,0.742857143,11.50545325,0.008773333
1000,16,1.326530612,3.387755102,0.926530612,18.35466867,0.002964898
632.6530612,40,3.93877551,4.306122449,0.375510204,10.85029984,0.004748387
530.6122449,39,3.857142857,5.040816327,0.393877551,7.807981492,0.00579
581.6326531,31,4.428571429,6.326530612,0.136734694,9.850230415,0.001457544
928.5714286,36,5,6.142857143,0.228571429,15.74612403,0.001772308
938.7755102,30,4.510204082,2.836734694,0.926530612,37.31463809,0.005921739
612.244898,23,2.387755102,3.755102041,0.742857143,12.69482273,0.005581333
948.9795918,34,3.530612245,5.591836735,0.834693878,13.2170569,0.005981075
714.2857143,46,2.551020408,8.163265306,0.246938776,3.639363354,0.003180571
806.122449,40,4.673469388,6.326530612,0.320408163,11.16544602,0.003179747
693.877551,14,2.632653061,3.571428571,0.540816327,27.40108288,0.002182353
1000,45,1.816326531,4.673469388,0.706122449,6.477438137,0.006355102
734.6938776,5,3.285714286,5.959183673,0.448979592,60.76320939,0.000611111
561.2244898,38,1.571428571,4.673469388,0.393877551,3.724513248,0.005333818
979.5918367,44,3.367346939,6.693877551,0.559183673,8.399701344,0.005023333
551.0204082,4,4.346938776,4.12244898,0.797959184,108.9424631,0.001158519
581.6326531,43,1.081632653,8.714285714,0.540816327,1.259185118,0.007996491
530.6122449,18,1.571428571,5.591836735,0.540816327,6.213069169,0.003669231
591.8367347,30,3.530612245,9.816326531,0.504081633,5.321608893,0.005110345
744.8979592,5,3.040816327,3.020408163,0.926530612,112.489658,0.001243836
979.5918367,45,2.714285714,6.87755102,0.779591837,6.443408224,0.0071625
540.8163265,4,3.204081633,5.040816327,0.614285714,64.45457738,0.000908679
785.7142857,46,4.673469388,1.551020408,0.265306122,38.60023701,0.003106494
959.1836735,19,2.306122449,6.87755102,0.651020408,12.69573892,0.002579149
948.9795918,21,2.224489796,4.12244898,0.302040816,18.28832665,0.001336774
693.877551,42,2.959183673,8.530612245,0.246938776,4.298199116,0.002989412
928.5714286,31,1.408163265,6.87755102,0.57755102,4.59974839,0.003856264
540.8163265,9,1.979591837,2.102040816,0.871428571,42.44270524,0.002900377
969.3877551,50,4.265306122,7.428571429,0.889795918,8.348985198,0.009178947
755.1020408,33,2.959183673,6.510204082,0.448979592,7.800640918,0.003924324
948.9795918,15,3.285714286,4.673469388,0.357142857,33.35932626,0.001129032
673.4693878,16,3.367346939,7.612244898,0.448979592,13.96478498,0.002133333
775.5102041,5,1.571428571,8.530612245,0.614285714,21.42857143,0.000792105
571.4285714,31,3.612244898,9.632653061,0.265306122,5.184331797,0.002878571
785.7142857,26,3.448979592,5.224489796,0.485714286,14.96233259,0.003214545
744.8979592,1,3.612244898,1.551020408,0.963265306,1301.121106,0.00025863
581.6326531,7,2.142857143,3.571428571,0.871428571,37.39067055,0.002097544
765.3061224,18,3.040816327,10,0.118367347,9.696480633,0.0005568
989.7959184,47,1.489795918,6.87755102,0.742857143,3.421385601,0.007054845
979.5918367,33,1.979591837,4.673469388,0.191836735,9.430370004,0.0012925
816.3265306,37,2.959183673,4.12244898,0.191836735,11.87791145,0.001739
806.122449,25,4.836734694,5.959183673,0.742857143,19.62852949,0.004607595
1000,20,4.020408163,10,1,15.07653061,0.004
602.0408163,50,1,5.040816327,0.614285714,1.791497976,0.01020339
530.6122449,44,1.979591837,2.469387755,0.632653061,7.250571153,0.010492308
795.9183673,22,2.06122449,1.367346939,0.871428571,40.90286047,0.004817436
704.0816327,43,2.959183673,5.775510204,0.191836735,6.292125692,0.002343188
612.244898,37,4.020408163,2.836734694,0.687755102,17.58879714,0.008312667
